customer_id,first_purchase,last_purchase,purchase_lines,unique_invoices,total_quantity,total_spend,avg_unit_price,countries,distinct_products,days_active,primary_country,return_count,return_value,customer_tenure_days,net_spend,avg_basket_size,avg_order_value,return_rate,first_purchase_month,country_group,spend_quartile,frequency_segment,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
15169,2009-12-13 11:16:00,2010-11-22 13:04:00,59,2,356,569.22,2.35,1,58,2,United Kingdom,0,0.0,344,569.22,29.5,284.61,0.0,2009-12,UK,Q2,Occasional (2-3),17,2,569.22,4,2,2,422,Recent Customers
15170,2010-10-29 10:34:00,2010-10-29 10:34:00,4,1,33,81.15,3.175,1,4,1,United Kingdom,0,0.0,0,81.15,4.0,81.15,0.0,2010-10,UK,Q1 (Lowest),One-time,41,1,81.15,3,1,1,311,Recent Customers
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,86,7,840,1494.6,2.7454651162790698,1,68,7,United Kingdom,2,-95.34,236,1399.26,12.285714285714286,213.5142857142857,0.2857142857142857,2010-04,UK,Q3,Regular (4-10),15,7,1494.6,4,4,3,443,Champions
15174,2010-10-25 09:40:00,2010-10-25 09:40:00,23,1,237,345.71,2.9056521739130434,1,23,1,United Kingdom,0,0.0,0,345.71,23.0,345.71,0.0,2010-10,UK,Q2,One-time,45,1,345.71,3,1,2,312,Recent Customers
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,52,1,448,988.04,4.427307692307692,1,52,1,United Kingdom,1,-2.95,0,985.0899999999999,52.0,988.04,1.0,2010-02,UK,Q3,One-time,302,1,988.04,1,1,3,113,At Risk
15177,2010-10-10 12:48:00,2010-10-10 12:48:00,26,1,485,948.93,3.7830769230769232,1,26,1,United Kingdom,0,0.0,0,948.93,26.0,948.93,0.0,2010-10,UK,Q3,One-time,60,1,948.93,2,1,3,213,Moderate
15179,2009-12-03 12:27:00,2010-11-12 15:35:00,221,8,3478,5284.97,3.1424886877828055,1,154,8,United Kingdom,6,-44.349999999999994,344,5240.62,27.625,660.62125,0.75,2009-12,UK,Q4 (Highest),Regular (4-10),27,8,5284.97,3,4,4,344,Champions
15180,2010-04-29 15:27:00,2010-12-07 14:57:00,52,3,654,816.9300000000001,2.1601923076923075,1,46,3,United Kingdom,0,0.0,221,816.9300000000001,17.333333333333332,272.31,0.0,2010-04,UK,Q3,Occasional (2-3),2,3,816.9300000000001,4,3,3,433,Champions
15181,2009-12-08 19:02:00,2010-10-15 11:47:00,4,2,144,510.72,3.535,1,4,2,United Kingdom,2,-242.55,310,268.17,2.0,255.36,1.0,2009-12,UK,Q2,Occasional (2-3),55,2,510.72,2,2,2,222,Moderate
15182,2010-02-21 12:03:00,2010-11-19 10:31:00,94,9,931,2376.1,3.596808510638298,1,67,5,United Kingdom,3,-56.2,270,2319.9,10.444444444444445,264.0111111111111,0.3333333333333333,2010-02,UK,Q4 (Highest),Regular (4-10),20,9,2376.1,3,4,4,344,Champions
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,38,3,297,639.93,3.783157894736842,1,33,3,United Kingdom,1,-2.9,36,637.03,12.666666666666666,213.30999999999997,0.3333333333333333,2010-05,UK,Q2,Occasional (2-3),182,3,639.93,1,3,2,132,Frequent Buyers
15184,2009-12-16 12:06:00,2010-11-17 12:41:00,22,2,263,283.19,2.545909090909091,1,19,2,United Kingdom,0,0.0,336,283.19,11.0,141.595,0.0,2009-12,UK,Q1 (Lowest),Occasional (2-3),22,2,283.19,3,2,1,321,Recent Customers
15186,2010-01-12 10:14:00,2010-08-22 15:00:00,33,3,501,991.7900000000001,3.3236363636363637,1,22,3,United Kingdom,0,0.0,222,991.7900000000001,11.0,330.5966666666667,0.0,2010-01,UK,Q3,Occasional (2-3),109,3,991.7900000000001,2,3,3,233,High Value
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,23,1,233,310.43,2.6047826086956523,1,23,1,United Kingdom,0,0.0,0,310.43,23.0,310.43,0.0,2009-12,UK,Q2,One-time,360,1,310.43,1,1,2,112,At Risk
15189,2010-07-18 13:37:00,2010-11-23 18:47:00,29,5,753,1298.99,3.4520689655172414,1,20,5,United Kingdom,0,0.0,128,1298.99,5.8,259.798,0.0,2010-07,UK,Q3,Regular (4-10),16,5,1298.99,4,4,3,443,Champions
15190,2010-10-01 13:09:00,2010-10-01 13:09:00,40,1,790,834.4399999999999,2.26225,1,40,1,United Kingdom,0,0.0,0,834.4399999999999,40.0,834.4399999999999,0.0,2010-10,UK,Q3,One-time,69,1,834.4399999999999,2,1,3,213,Moderate
15191,2010-01-20 12:35:00,2010-09-02 15:37:00,35,3,287,588.05,3.322857142857143,1,33,2,United Kingdom,0,0.0,225,588.05,11.666666666666666,196.01666666666665,0.0,2010-01,UK,Q2,Occasional (2-3),98,3,588.05,2,3,2,232,Frequent Buyers
15192,2010-01-29 10:13:00,2010-12-09 14:56:00,55,3,726,937.07,2.613090909090909,1,40,3,United Kingdom,0,0.0,314,937.07,18.333333333333332,312.3566666666667,0.0,2010-01,UK,Q3,Occasional (2-3),0,3,937.07,4,3,3,433,Champions
15194,2009-12-03 10:37:00,2010-12-06 15:00:00,182,14,3466,4811.16,2.3162637362637364,1,105,13,United Kingdom,11,-144.65,368,4666.51,13.0,343.6542857142857,0.7857142857142857,2009-12,UK,Q4 (Highest),Loyal (11+),3,14,4811.16,4,4,4,444,Champions
15196,2009-12-13 11:14:00,2010-10-03 10:50:00,42,2,130,313.7,2.4428571428571426,1,34,2,United Kingdom,0,0.0,293,313.7,21.0,156.85,0.0,2009-12,UK,Q2,Occasional (2-3),67,2,313.7,2,2,2,222,Moderate
15197,2009-12-11 12:56:00,2010-11-10 11:55:00,27,3,589,797.9,2.1203703703703702,1,23,3,United Kingdom,2,-16.5,333,781.4,9.0,265.96666666666664,0.6666666666666666,2009-12,UK,Q3,Occasional (2-3),29,3,797.9,3,3,3,333,Champions
15198,2010-01-19 10:01:00,2010-10-27 10:32:00,21,3,207,377.71,3.6347619047619046,1,20,3,United Kingdom,1,-11.9,281,365.81,7.0,125.90333333333332,0.3333333333333333,2010-01,UK,Q2,Occasional (2-3),43,3,377.71,3,3,2,332,Loyal Customers
15199,2010-05-13 10:14:00,2010-11-30 10:56:00,38,6,498,1853.7,4.189473684210526,1,17,6,United Kingdom,0,0.0,201,1853.7,6.333333333333333,308.95,0.0,2010-05,UK,Q4 (Highest),Regular (4-10),9,6,1853.7,4,4,4,444,Champions
15200,2010-08-02 09:38:00,2010-08-02 09:38:00,30,1,195,549.05,3.796666666666667,1,30,1,United Kingdom,0,0.0,0,549.05,30.0,549.05,0.0,2010-08,UK,Q2,One-time,129,1,549.05,2,1,2,212,Moderate
15201,2010-04-07 14:50:00,2010-09-26 10:50:00,31,2,450,606.4100000000001,2.0245161290322584,1,23,2,United Kingdom,3,-8.35,171,598.0600000000001,15.5,303.20500000000004,1.5,2010-04,UK,Q2,Occasional (2-3),74,2,606.4100000000001,2,2,2,222,Moderate
15203,2009-12-08 18:06:00,2010-11-14 12:14:00,201,9,2429,2572.38,1.4293034825870647,1,108,8,United Kingdom,0,0.0,340,2572.38,22.333333333333332,285.82,0.0,2009-12,UK,Q4 (Highest),Regular (4-10),25,9,2572.38,3,4,4,344,Champions
15207,2010-06-10 17:29:00,2010-10-19 13:29:00,24,3,428,683.9200000000001,1.64,1,19,3,United Kingdom,2,-26.65,130,657.2700000000001,8.0,227.97333333333336,0.6666666666666666,2010-06,UK,Q2,Occasional (2-3),51,3,683.9200000000001,3,3,2,332,Loyal Customers
15208,2010-10-12 12:17:00,2010-10-12 12:17:00,6,1,40,100.4,4.083333333333333,1,6,1,United Kingdom,0,0.0,0,100.4,6.0,100.4,0.0,2010-10,UK,Q1 (Lowest),One-time,58,1,100.4,2,1,1,211,Moderate
15209,2009-12-09 17:26:00,2009-12-09 17:26:00,13,1,94,178.98000000000002,3.483846153846154,1,13,1,United Kingdom,0,0.0,0,178.98000000000002,13.0,178.98000000000002,0.0,2009-12,UK,Q1 (Lowest),One-time,365,1,178.98000000000002,1,1,1,111,At Risk
15210,2010-05-13 14:42:00,2010-11-26 09:09:00,47,2,613,845.01,4.061914893617021,1,46,2,United Kingdom,0,0.0,196,845.01,23.5,422.505,0.0,2010-05,UK,Q3,Occasional (2-3),13,2,845.01,4,2,3,423,Potential Loyalists
15211,2010-12-09 16:08:00,2010-12-09 16:08:00,23,1,117,383.07,5.164782608695653,1,23,1,United Kingdom,0,0.0,0,383.07,23.0,383.07,0.0,2010-12,UK,Q2,One-time,0,1,383.07,4,1,2,412,Recent Customers
15212,2010-11-28 10:45:00,2010-11-28 10:45:00,5,1,48,106.47999999999999,3.1979999999999995,1,5,1,United Kingdom,0,0.0,0,106.47999999999999,5.0,106.47999999999999,0.0,2010-11,UK,Q1 (Lowest),One-time,11,1,106.47999999999999,4,1,1,411,Recent Customers
15215,2010-04-06 11:21:00,2010-11-11 10:50:00,78,4,551,1687.49,4.621025641025641,1,59,4,United Kingdom,38,-807.02,218,880.47,19.5,421.8725,9.5,2010-04,UK,Q3,Regular (4-10),28,4,1687.49,3,3,3,333,Champions
15216,2010-03-31 09:52:00,2010-03-31 09:52:00,22,1,189,389.49,3.8277272727272726,1,22,1,United Kingdom,0,0.0,0,389.49,22.0,389.49,0.0,2010-03,UK,Q2,One-time,253,1,389.49,1,1,2,112,At Risk
15217,2010-05-25 13:51:00,2010-05-25 13:51:00,28,1,190,426.24,3.715,1,28,1,United Kingdom,0,0.0,0,426.24,28.0,426.24,0.0,2010-05,UK,Q2,One-time,198,1,426.24,1,1,2,112,At Risk
15218,2010-01-26 11:33:00,2010-11-15 11:39:00,229,11,3189,5696.9400000000005,2.8911353711790397,1,94,11,United Kingdom,9,-60.57,293,5636.370000000001,20.818181818181817,517.9036363636365,0.8181818181818182,2010-01,UK,Q4 (Highest),Loyal (11+),24,11,5696.9400000000005,3,4,4,344,Champions
15219,2010-03-01 11:33:00,2010-03-01 11:33:00,17,1,226,379.7,2.486470588235294,1,17,1,United Kingdom,0,0.0,0,379.7,17.0,379.7,0.0,2010-03,UK,Q2,One-time,283,1,379.7,1,1,2,112,At Risk
15221,2010-03-12 10:40:00,2010-12-08 13:08:00,29,4,244,2062.2000000000003,9.944827586206896,1,21,4,United Kingdom,10,-360.2,271,1702.0000000000002,7.25,515.5500000000001,2.5,2010-03,UK,Q4 (Highest),Regular (4-10),1,4,2062.2000000000003,4,3,4,434,Champions
15222,2009-12-16 13:49:00,2010-08-24 10:39:00,133,10,4018,2965.91,1.1075187969924813,1,97,10,United Kingdom,19,-135.25,250,2830.66,13.3,296.591,1.9,2009-12,UK,Q4 (Highest),Regular (4-10),107,10,2965.91,2,4,4,244,High Value
15223,2009-12-05 11:19:00,2010-04-09 11:34:00,14,3,172,662.2,4.107142857142857,1,12,3,United Kingdom,0,0.0,125,662.2,4.666666666666667,220.73333333333335,0.0,2009-12,UK,Q2,Occasional (2-3),244,3,662.2,1,3,2,132,Frequent Buyers
15224,2010-01-15 16:14:00,2010-07-15 09:08:00,21,3,291,549.28,2.5352380952380953,1,19,3,United Kingdom,3,-22.5,180,526.78,7.0,183.09333333333333,1.0,2010-01,UK,Q2,Occasional (2-3),147,3,549.28,1,3,2,132,Frequent Buyers
15227,2010-03-16 08:23:00,2010-11-08 13:31:00,62,4,467,1269.0900000000001,4.335483870967742,1,54,4,United Kingdom,0,0.0,237,1269.0900000000001,15.5,317.27250000000004,0.0,2010-03,UK,Q3,Regular (4-10),31,4,1269.0900000000001,3,3,3,333,Champions
15228,2010-07-28 10:21:00,2010-10-07 14:24:00,109,2,1120,2193.56,3.2295412844036697,1,94,2,United Kingdom,0,0.0,71,2193.56,54.5,1096.78,0.0,2010-07,UK,Q4 (Highest),Occasional (2-3),63,2,2193.56,2,2,4,224,Moderate
15229,2010-05-02 13:50:00,2010-05-02 13:50:00,9,1,114,160.5,1.6055555555555556,1,9,1,United Kingdom,0,0.0,0,160.5,9.0,160.5,0.0,2010-05,UK,Q1 (Lowest),One-time,221,1,160.5,1,1,1,111,At Risk
15231,2010-03-28 15:12:00,2010-03-28 15:12:00,14,1,190,250.26,1.862142857142857,1,14,1,United Kingdom,3,-21.900000000000002,0,228.35999999999999,14.0,250.26,3.0,2010-03,UK,Q1 (Lowest),One-time,256,1,250.26,1,1,1,111,At Risk
15233,2010-11-03 13:36:00,2010-11-03 13:36:00,1,1,12,59.400000000000006,4.95,1,1,1,United Kingdom,0,0.0,0,59.400000000000006,1.0,59.400000000000006,0.0,2010-11,UK,Q1 (Lowest),One-time,36,1,59.400000000000006,3,1,1,311,Recent Customers
15235,2010-11-16 12:48:00,2010-12-05 15:02:00,44,6,411,690.3000000000001,2.8606818181818183,1,43,4,United Kingdom,0,0.0,19,690.3000000000001,7.333333333333333,115.05000000000001,0.0,2010-11,UK,Q3,Regular (4-10),4,6,690.3000000000001,4,4,3,443,Champions
15240,2009-12-05 14:57:00,2010-11-30 11:51:00,146,7,1845,2753.41,2.8526027397260276,1,97,7,United Kingdom,15,-116.92,359,2636.49,20.857142857142858,393.3442857142857,2.142857142857143,2009-12,UK,Q4 (Highest),Regular (4-10),9,7,2753.41,4,4,4,444,Champions
15241,2010-02-23 13:59:00,2010-10-05 08:50:00,74,3,1510,1293.72,1.3491891891891892,1,56,3,United Kingdom,0,0.0,223,1293.72,24.666666666666668,431.24,0.0,2010-02,UK,Q3,Occasional (2-3),65,3,1293.72,2,3,3,233,High Value
15242,2010-10-13 15:33:00,2010-10-13 15:33:00,4,1,196,302.04,2.1550000000000002,1,4,1,United Kingdom,0,0.0,0,302.04,4.0,302.04,0.0,2010-10,UK,Q1 (Lowest),One-time,57,1,302.04,2,1,1,211,Moderate
15243,2010-09-30 17:28:00,2010-09-30 17:28:00,39,1,358,610.6,3.4946153846153845,1,39,1,United Kingdom,0,0.0,0,610.6,39.0,610.6,0.0,2010-09,UK,Q2,One-time,70,1,610.6,2,1,2,212,Moderate
15244,2010-02-11 14:48:00,2010-02-11 14:48:00,14,1,67,280.51,8.412857142857144,1,14,1,United Kingdom,2,-61.900000000000006,0,218.60999999999999,14.0,280.51,2.0,2010-02,UK,Q1 (Lowest),One-time,301,1,280.51,1,1,1,111,At Risk
15245,2010-04-23 14:23:00,2010-11-02 12:58:00,59,5,1237,2095.0,1.8476271186440678,1,36,5,United Kingdom,0,0.0,192,2095.0,11.8,419.0,0.0,2010-04,UK,Q4 (Highest),Regular (4-10),37,5,2095.0,3,4,4,344,Champions
15246,2010-06-02 11:28:00,2010-06-02 11:28:00,18,1,112,266.25,3.0444444444444447,1,18,1,United Kingdom,0,0.0,0,266.25,18.0,266.25,0.0,2010-06,UK,Q1 (Lowest),One-time,190,1,266.25,1,1,1,111,At Risk
15247,2010-06-20 14:08:00,2010-08-19 10:13:00,11,2,354,620.06,2.6572727272727272,1,10,2,United Kingdom,1,-8.95,59,611.1099999999999,5.5,310.03,0.5,2010-06,UK,Q2,Occasional (2-3),112,2,620.06,2,2,2,222,Moderate
15248,2010-06-23 14:34:00,2010-10-24 13:09:00,106,3,1065,1893.93,3.086981132075472,1,103,3,United Kingdom,5,-28.9,122,1865.03,35.333333333333336,631.3100000000001,1.6666666666666667,2010-06,UK,Q4 (Highest),Occasional (2-3),46,3,1893.93,3,3,4,334,Champions
15249,2010-03-26 14:51:00,2010-10-05 16:34:00,152,5,1403,2577.54,3.534473684210526,1,122,5,United Kingdom,4,-87.75,193,2489.79,30.4,515.508,0.8,2010-03,UK,Q4 (Highest),Regular (4-10),65,5,2577.54,2,4,4,244,High Value
15250,2010-03-09 07:35:00,2010-03-09 07:35:00,3,1,48,60.0,1.25,1,3,1,United Kingdom,0,0.0,0,60.0,3.0,60.0,0.0,2010-03,UK,Q1 (Lowest),One-time,275,1,60.0,1,1,1,111,At Risk
15251,2010-01-29 12:42:00,2010-10-21 14:29:00,119,10,5937,9839.55,4.1505882352941175,1,99,9,United Kingdom,5,-47.74,265,9791.81,11.9,983.9549999999999,0.5,2010-01,UK,Q4 (Highest),Regular (4-10),49,10,9839.55,3,4,4,344,Champions
15252,2010-04-07 10:24:00,2010-10-14 12:05:00,74,3,908,1362.63,2.8164864864864865,1,73,3,United Kingdom,3,-50.349999999999994,190,1312.2800000000002,24.666666666666668,454.21000000000004,1.0,2010-04,UK,Q3,Occasional (2-3),56,3,1362.63,2,3,3,233,High Value
15253,2010-05-02 11:17:00,2010-11-01 13:46:00,63,3,722,1136.89,2.5642857142857145,1,58,3,United Kingdom,3,-18.900000000000002,183,1117.99,21.0,378.96333333333337,1.0,2010-05,UK,Q3,Occasional (2-3),38,3,1136.89,3,3,3,333,Champions
15254,2010-05-28 10:08:00,2010-06-11 10:30:00,49,2,436,787.99,3.6957142857142857,1,46,2,United Kingdom,1,-14.95,14,773.04,24.5,393.995,0.5,2010-05,UK,Q3,Occasional (2-3),181,2,787.99,1,2,3,123,At Risk
15255,2009-12-03 09:10:00,2010-11-08 15:12:00,141,8,1725,2815.17,2.9438297872340424,1,101,7,United Kingdom,4,-58.65,340,2756.52,17.625,351.89625,0.5,2009-12,UK,Q4 (Highest),Regular (4-10),31,8,2815.17,3,4,4,344,Champions
15256,2010-05-27 11:41:00,2010-05-27 11:41:00,4,1,37,71.95,2.0,1,4,1,United Kingdom,0,0.0,0,71.95,4.0,71.95,0.0,2010-05,UK,Q1 (Lowest),One-time,196,1,71.95,1,1,1,111,At Risk
15257,2010-10-21 14:03:00,2010-10-21 14:03:00,5,1,25,368.75,31.98,1,5,1,United Kingdom,0,0.0,0,368.75,5.0,368.75,0.0,2010-10,UK,Q2,One-time,49,1,368.75,3,1,2,312,Recent Customers
15259,2010-01-26 09:41:00,2010-07-15 08:47:00,57,4,631,1182.3799999999999,8.15719298245614,1,50,3,United Kingdom,0,0.0,169,1182.3799999999999,14.25,295.59499999999997,0.0,2010-01,UK,Q3,Regular (4-10),147,4,1182.3799999999999,1,3,3,133,High Value
15260,2009-12-06 11:45:00,2010-12-02 12:09:00,321,20,3837,7377.46,3.290404984423676,1,161,15,United Kingdom,5,-59.849999999999994,361,7317.61,16.05,368.873,0.25,2009-12,UK,Q4 (Highest),Loyal (11+),7,20,7377.46,4,4,4,444,Champions
15261,2010-10-01 11:59:00,2010-11-23 09:13:00,73,3,536,1253.18,4.156438356164384,1,70,3,United Kingdom,0,0.0,52,1253.18,24.333333333333332,417.7266666666667,0.0,2010-10,UK,Q3,Occasional (2-3),16,3,1253.18,4,3,3,433,Champions
15262,2010-08-08 15:55:00,2010-11-24 13:21:00,16,2,145,239.87,2.54,1,14,2,United Kingdom,0,0.0,107,239.87,8.0,119.935,0.0,2010-08,UK,Q1 (Lowest),Occasional (2-3),15,2,239.87,4,2,1,421,Recent Customers
15264,2010-06-27 13:29:00,2010-06-27 13:29:00,32,1,178,454.66,3.9040625,1,32,1,United Kingdom,2,-4.2,0,450.46000000000004,32.0,454.66,2.0,2010-06,UK,Q2,One-time,165,1,454.66,1,1,2,112,Moderate
15265,2009-12-01 17:08:00,2010-04-14 11:20:00,111,2,958,1839.52,2.898018018018018,1,109,2,United Kingdom,0,0.0,133,1839.52,55.5,919.76,0.0,2009-12,UK,Q4 (Highest),Occasional (2-3),239,2,1839.52,1,2,4,124,At Risk
15266,2010-01-07 12:19:00,2010-11-25 16:36:00,39,4,218,732.91,5.648717948717949,1,36,4,United Kingdom,1,-10.51,322,722.4,9.75,183.2275,0.25,2010-01,UK,Q3,Regular (4-10),14,4,732.91,4,3,3,433,Champions
15268,2010-04-13 11:27:00,2010-08-18 10:33:00,22,3,428,961.9000000000001,3.8590909090909093,1,21,2,United Kingdom,5,-20.65,126,941.2500000000001,7.333333333333333,320.6333333333334,1.6666666666666667,2010-04,UK,Q3,Occasional (2-3),113,3,961.9000000000001,2,3,3,233,High Value
15269,2010-11-14 12:58:00,2010-11-24 15:32:00,33,2,346,816.56,3.063030303030303,1,32,2,United Kingdom,0,0.0,10,816.56,16.5,408.28,0.0,2010-11,UK,Q3,Occasional (2-3),15,2,816.56,4,2,3,423,Potential Loyalists
15270,2009-12-17 15:02:00,2010-11-04 11:48:00,127,14,2489,6145.37,5.201023622047244,1,55,9,United Kingdom,20,-1202.3799999999999,321,4942.99,9.071428571428571,438.955,1.4285714285714286,2009-12,UK,Q4 (Highest),Loyal (11+),35,14,6145.37,3,4,4,344,Champions
15271,2010-08-05 14:57:00,2010-12-09 13:47:00,330,10,1239,2146.95,2.516878787878788,1,248,10,United Kingdom,3,-49.0,125,2097.95,33.0,214.695,0.3,2010-08,UK,Q4 (Highest),Regular (4-10),0,10,2146.95,4,4,4,444,Champions
15272,2010-02-14 13:39:00,2010-09-15 17:07:00,223,4,355,1309.01,4.405336322869955,1,209,4,United Kingdom,0,0.0,213,1309.01,55.75,327.2525,0.0,2010-02,UK,Q3,Regular (4-10),85,4,1309.01,2,3,3,233,High Value
15273,2010-04-19 11:31:00,2010-04-19 11:31:00,1,1,216,228.96,1.06,1,1,1,United Kingdom,0,0.0,0,228.96,1.0,228.96,0.0,2010-04,UK,Q1 (Lowest),One-time,234,1,228.96,1,1,1,111,At Risk
15276,2010-10-01 12:24:00,2010-11-10 16:07:00,129,3,256,491.17,2.4812403100775193,1,115,2,United Kingdom,4,-18.5,40,472.67,43.0,163.72333333333333,1.3333333333333333,2010-10,UK,Q2,Occasional (2-3),29,3,491.17,3,3,2,332,Loyal Customers
15277,2010-10-10 16:02:00,2010-10-10 16:02:00,14,1,168,220.44,2.1792857142857143,1,14,1,United Kingdom,0,0.0,0,220.44,14.0,220.44,0.0,2010-10,UK,Q1 (Lowest),One-time,60,1,220.44,2,1,1,211,Moderate
15278,2010-02-12 14:53:00,2010-05-27 10:03:00,29,4,458,496.15999999999997,1.262758620689655,1,29,2,United Kingdom,0,0.0,103,496.15999999999997,7.25,124.03999999999999,0.0,2010-02,UK,Q2,Regular (4-10),196,4,496.15999999999997,1,3,2,132,Frequent Buyers
15279,2010-02-02 10:15:00,2010-11-24 13:03:00,75,4,613,1290.03,3.8988000000000005,1,58,4,United Kingdom,3,-25.700000000000003,295,1264.33,18.75,322.5075,0.75,2010-02,UK,Q3,Regular (4-10),15,4,1290.03,4,3,3,433,Champions
15280,2010-05-17 14:17:00,2010-08-08 12:21:00,44,2,353,284.4,1.9927272727272725,1,39,2,United Kingdom,0,0.0,82,284.4,22.0,142.2,0.0,2010-05,UK,Q1 (Lowest),Occasional (2-3),123,2,284.4,2,2,1,221,Moderate
15281,2010-10-08 12:14:00,2010-11-26 16:31:00,383,7,4022,6211.42,3.3302088772845955,1,337,6,United Kingdom,11,-133.75,49,6077.67,54.714285714285715,887.3457142857143,1.5714285714285714,2010-10,UK,Q4 (Highest),Regular (4-10),13,7,6211.42,4,4,4,444,Champions
15282,2010-05-18 16:27:00,2010-05-18 16:27:00,27,1,395,348.59,1.3085185185185184,1,27,1,United Kingdom,0,0.0,0,348.59,27.0,348.59,0.0,2010-05,UK,Q2,One-time,205,1,348.59,1,1,2,112,At Risk
15283,2010-07-09 15:46:00,2010-11-14 14:54:00,9,3,27,148.33,6.448888888888889,1,9,3,United Kingdom,1,-12.9,127,135.43,3.0,49.443333333333335,0.3333333333333333,2010-07,UK,Q1 (Lowest),Occasional (2-3),25,3,148.33,3,3,1,331,Loyal Customers
15284,2010-07-27 13:25:00,2010-07-27 13:25:00,1,1,5,24.75,4.95,1,1,1,United Kingdom,0,0.0,0,24.75,1.0,24.75,0.0,2010-07,UK,Q1 (Lowest),One-time,135,1,24.75,2,1,1,211,Moderate
15285,2010-10-28 09:46:00,2010-10-28 09:46:00,6,1,120,94.92,0.945,1,6,1,United Kingdom,0,0.0,0,94.92,6.0,94.92,0.0,2010-10,UK,Q1 (Lowest),One-time,42,1,94.92,3,1,1,311,Recent Customers
15287,2009-12-02 12:13:00,2010-11-25 10:29:00,16,3,577,369.34000000000003,1.8462500000000002,1,13,3,United Kingdom,0,0.0,357,369.34000000000003,5.333333333333333,123.11333333333334,0.0,2009-12,UK,Q2,Occasional (2-3),14,3,369.34000000000003,4,3,2,432,Loyal Customers
15288,2010-02-12 15:27:00,2010-12-09 13:59:00,90,6,624,1565.66,3.075111111111111,1,77,5,United Kingdom,0,0.0,299,1565.66,15.0,260.9433333333333,0.0,2010-02,UK,Q3,Regular (4-10),0,6,1565.66,4,4,3,443,Champions
15289,2010-03-28 11:45:00,2010-09-07 12:38:00,39,2,619,653.3100000000001,1.6276923076923078,1,33,2,United Kingdom,1,-17.700000000000003,163,635.61,19.5,326.65500000000003,0.5,2010-03,UK,Q2,Occasional (2-3),93,2,653.3100000000001,2,2,2,222,Moderate
15290,2010-02-24 10:15:00,2010-11-11 12:04:00,88,8,2066,2553.06,1.7073863636363635,1,34,7,United Kingdom,1,-1.25,260,2551.81,11.0,319.1325,0.125,2010-02,UK,Q4 (Highest),Regular (4-10),28,8,2553.06,3,4,4,344,Champions
15291,2009-12-03 11:09:00,2010-12-01 09:32:00,143,26,2914,9178.26,5.443846153846154,1,80,25,United Kingdom,15,-323.53,362,8854.73,5.5,353.01,0.5769230769230769,2009-12,UK,Q4 (Highest),Loyal (11+),8,26,9178.26,4,4,4,444,Champions
15293,2010-02-12 11:54:00,2010-02-12 11:54:00,19,1,178,247.5,1.5342105263157895,1,19,1,United Kingdom,0,0.0,0,247.5,19.0,247.5,0.0,2010-02,UK,Q1 (Lowest),One-time,300,1,247.5,1,1,1,111,At Risk
15294,2010-10-25 11:45:00,2010-10-25 11:45:00,15,1,97,233.35,3.58,1,15,1,United Kingdom,2,-11.049999999999999,0,222.29999999999998,15.0,233.35,2.0,2010-10,UK,Q1 (Lowest),One-time,45,1,233.35,3,1,1,311,Recent Customers
15295,2010-02-23 13:03:00,2010-02-23 13:03:00,52,1,139,207.04,1.999423076923077,1,50,1,United Kingdom,0,0.0,0,207.04,52.0,207.04,0.0,2010-02,UK,Q1 (Lowest),One-time,289,1,207.04,1,1,1,111,At Risk
15296,2010-01-21 13:48:00,2010-10-15 09:33:00,340,6,3686,6650.17,3.0973529411764704,1,253,4,United Kingdom,6,-56.349999999999994,266,6593.82,56.666666666666664,1108.3616666666667,1.0,2010-01,UK,Q4 (Highest),Regular (4-10),55,6,6650.17,2,4,4,244,High Value
15298,2009-12-08 17:04:00,2010-12-08 13:55:00,250,12,3170,4659.47,2.2028000000000003,1,145,12,United Kingdom,9,-77.54,364,4581.93,20.833333333333332,388.2891666666667,0.75,2009-12,UK,Q4 (Highest),Loyal (11+),1,12,4659.47,4,4,4,444,Champions
15299,2010-01-12 11:34:00,2010-12-02 16:51:00,6,6,2505,3484.5299999999997,3.6666666666666665,1,5,4,United Kingdom,0,0.0,324,3484.5299999999997,1.0,580.755,0.0,2010-01,UK,Q4 (Highest),Regular (4-10),7,6,3484.5299999999997,4,4,4,444,Champions
15301,2010-09-15 15:41:00,2010-12-06 12:21:00,137,6,1515,2533.09,3.0272262773722627,1,106,5,United Kingdom,0,0.0,81,2533.09,22.833333333333332,422.1816666666667,0.0,2010-09,UK,Q4 (Highest),Regular (4-10),3,6,2533.09,4,4,4,444,Champions
15302,2009-12-09 13:11:00,2009-12-09 13:11:00,15,1,102,308.0,4.966666666666667,1,15,1,United Kingdom,1,-16.95,0,291.05,15.0,308.0,1.0,2009-12,UK,Q2,One-time,365,1,308.0,1,1,2,112,At Risk
15303,2010-01-25 09:42:00,2010-05-23 12:14:00,38,2,266,650.16,5.220526315789473,1,36,2,United Kingdom,2,-45.4,118,604.76,19.0,325.08,1.0,2010-01,UK,Q2,Occasional (2-3),200,2,650.16,1,2,2,122,At Risk
